id,level,sp,type,range,target,power,duration,mp,success,weapon,class,requireskills,levelskills,stat1,value1,value2,stat2,value1,value2,stat3,value1,value2,char_level,aoe,aoeradius
1100,5,1,17,0,5,771,10,432,175,241|0|0|0|0,63|0|0|0|0,1081|0|0,4|0|0,0,0,0,0,0,0,0,0,0,0,1,1300
1101,1,1,6,1500,5,551,2,173,150,241|0|0|0|0,63|0|0|0|0,1051|871|0,1|4|0,0,0,0,0,0,0,0,0,0,0,0,0
1102,2,1,6,1500,5,581,2,187,150,241|0|0|0|0,63|0|0|0|0,1051|871|0,3|4|0,0,0,0,0,0,0,0,0,0,0,0,0
1103,3,1,6,1500,5,611,2,201,150,241|0|0|0|0,63|0|0|0|0,1051|871|0,5|4|0,0,0,0,0,0,0,0,0,0,0,0,0
1104,4,1,6,1500,5,641,2,215,150,241|0|0|0|0,63|0|0|0|0,1051|871|0,7|4|0,0,0,0,0,0,0,0,0,0,0,0,0
1105,5,1,6,1500,5,671,2,229,150,241|0|0|0|0,63|0|0|0|0,1051|871|0,9|4|0,0,0,0,0,0,0,0,0,0,0,0,0
1106,1,1,3,0,5,350,0,141,110,241|0|0|0|0,63|0|0|0|0,1101|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1107,2,1,3,0,5,425,0,159,110,241|0|0|0|0,63|0|0|0|0,1101|0|0,2|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1108,3,1,3,0,5,500,0,177,110,241|0|0|0|0,63|0|0|0|0,1101|0|0,3|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1109,4,1,3,0,5,575,0,195,110,241|0|0|0|0,63|0|0|0|0,1101|0|0,4|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1110,5,1,3,0,5,650,0,213,110,241|0|0|0|0,63|0|0|0|0,1101|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1111,1,1,6,1600,5,677,2,229,150,241|0|0|0|0,63|0|0|0|0,1051|1106|0,10|5|0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2,1,6,1600,5,713,2,243,150,241|0|0|0|0,63|0|0|0|0,1051|1106|0,11|5|0,0,0,0,0,0,0,0,0,0,0,0,0
1113,3,1,6,1600,5,749,2,257,150,241|0|0|0|0,63|0|0|0|0,1051|1106|0,12|5|0,0,0,0,0,0,0,0,0,0,0,0,0
1114,4,1,6,1600,5,785,2,271,150,241|0|0|0|0,63|0|0|0|0,1051|1106|0,13|5|0,0,0,0,0,0,0,0,0,0,0,0,0
1115,5,1,6,1600,5,821,2,285,150,241|0|0|0|0,63|0|0|0|0,1051|1106|0,14|5|0,0,0,0,0,0,0,0,0,0,0,0,0
1116,1,1,6,1800,5,1165,6,388,120,241|0|0|0|0,63|0|0|0|0,1096|1111|1086,1|5|9,23,0,70,0,0,0,0,0,0,0,0,0
1117,2,1,6,1800,5,1282,6,443,120,241|0|0|0|0,63|0|0|0|0,1096|1051|1086,2|15|9,23,0,75,0,0,0,0,0,0,0,0,0
1118,3,1,6,1800,5,1410,7,498,120,241|0|0|0|0,63|0|0|0|0,1096|1051|1086,3|16|9,23,0,80,0,0,0,0,0,0,0,0,0
1119,4,1,6,1800,5,1551,7,553,120,241|0|0|0|0,63|0|0|0|0,1096|1051|1086,4|17|9,23,0,85,0,0,0,0,0,0,0,0,0
1120,5,1,6,1800,5,1706,8,608,120,241|0|0|0|0,63|0|0|0|0,1096|1051|1086,5|18|9,23,0,90,0,0,0,0,0,0,0,0,0
1121,1,1,6,1800,5,589,15,141,100,241|0|0|0|0,63|0|0|0|0,1051|881|0,1|4|0,0,0,0,0,0,0,0,0,0,0,0,0
1122,2,1,6,1800,5,629,15,148,100,241|0|0|0|0,63|0|0|0|0,1051|881|0,3|4|0,0,0,0,0,0,0,0,0,0,0,0,0
1123,3,1,6,1800,5,679,15,155,100,241|0|0|0|0,63|0|0|0|0,1051|881|0,5|4|0,0,0,0,0,0,0,0,0,0,0,0,0
1124,4,1,6,1800,5,729,15,162,100,241|0|0|0|0,63|0|0|0|0,1051|881|0,7|4|0,0,0,0,0,0,0,0,0,0,0,0,0
1125,5,1,6,1800,5,779,15,169,100,241|0|0|0|0,63|0|0|0|0,1051|881|0,9|4|0,0,0,0,0,0,0,0,0,0,0,0,0
1126,1,1,3,0,5,300,2,158,100,241|0|0|0|0,63|0|0|0|0,1121|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1127,2,1,3,0,5,350,2,174,100,241|0|0|0|0,63|0|0|0|0,1121|0|0,2|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1128,3,1,3,0,5,400,2,190,100,241|0|0|0|0,63|0|0|0|0,1121|0|0,3|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1129,4,1,3,0,5,450,2,206,100,241|0|0|0|0,63|0|0|0|0,1121|0|0,4|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1130,5,1,3,0,5,500,2,222,100,241|0|0|0|0,63|0|0|0|0,1121|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1131,1,1,6,1800,5,776,8,204,100,241|0|0|0|0,63|0|0|0|0,1051|1126|0,10|5|0,0,0,0,19,0,10,17,0,0,0,1,200
1132,2,1,6,1800,5,823,8,216,100,241|0|0|0|0,63|0|0|0|0,1051|1126|0,11|5|0,0,0,0,19,0,15,17,0,0,0,1,300
1133,3,1,6,1800,5,870,8,228,100,241|0|0|0|0,63|0|0|0|0,1051|1126|0,12|5|0,0,0,0,19,0,20,17,0,0,0,1,400
1134,4,1,6,1800,5,917,8,240,100,241|0|0|0|0,63|0|0|0|0,1051|1126|0,13|5|0,0,0,0,19,0,25,17,0,0,0,1,500
1135,5,1,6,1800,5,964,8,252,100,241|0|0|0|0,63|0|0|0|0,1051|1126|0,14|5|0,0,0,0,19,0,30,17,0,0,0,1,600
1136,1,1,12,0,5,0,5,141,130,241|0|0|0|0,63|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1400
1137,2,1,12,0,5,0,5,155,130,241|0|0|0|0,63|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1500
1138,3,1,12,0,5,0,5,169,130,241|0|0|0|0,63|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1600
1139,4,1,12,0,5,0,5,183,130,241|0|0|0|0,63|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1700
1141,1,1,6,1800,5,484,0,102,120,241|0|0|0|0,63|0|0|0|0,1051|861|0,1|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1142,2,1,6,1800,5,514,0,106,120,241|0|0|0|0,63|0|0|0|0,1051|861|0,2|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1143,3,1,6,1800,5,544,0,110,120,241|0|0|0|0,63|0|0|0|0,1051|861|0,3|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1144,4,1,6,1800,5,574,0,114,120,241|0|0|0|0,63|0|0|0|0,1051|861|0,4|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1145,5,1,6,1800,5,604,0,118,120,241|0|0|0|0,63|0|0|0|0,1051|861|0,5|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1146,6,1,6,1800,5,634,0,122,120,241|0|0|0|0,63|0|0|0|0,1051|861|0,6|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1147,7,1,6,1800,5,664,0,126,120,241|0|0|0|0,63|0|0|0|0,1051|861|0,7|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1148,8,1,6,1800,5,694,0,130,120,241|0|0|0|0,63|0|0|0|0,1051|861|0,8|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1149,9,1,6,1800,5,724,0,134,120,241|0|0|0|0,63|0|0|0|0,1051|861|0,9|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1151,1,1,9,2000,5,0,20,37,100,241|0|0|0|0,63|0|0|0|0,901|0|0,9|0|0,21,0,10,0,0,0,0,0,0,0,0,0
1152,2,1,9,2000,5,0,20,43,105,241|0|0|0|0,63|0|0|0|0,901|0|0,9|0|0,21,0,15,0,0,0,0,0,0,0,0,0
1153,3,1,9,2000,5,0,20,49,110,241|0|0|0|0,63|0|0|0|0,901|0|0,9|0|0,21,0,20,0,0,0,0,0,0,0,0,0
1154,4,1,9,2000,5,0,20,55,115,241|0|0|0|0,63|0|0|0|0,901|0|0,9|0|0,21,0,25,0,0,0,0,0,0,0,0,0
1155,5,1,9,2000,5,0,20,61,120,241|0|0|0|0,63|0|0|0|0,901|0|0,9|0|0,21,0,30,0,0,0,0,0,0,0,0,0
1156,6,1,9,2000,5,0,20,67,125,241|0|0|0|0,63|0|0|0|0,901|0|0,9|0|0,21,0,35,0,0,0,0,0,0,0,0,0
1157,7,1,9,2000,5,0,20,73,130,241|0|0|0|0,63|0|0|0|0,901|0|0,9|0|0,21,0,40,0,0,0,0,0,0,0,0,0
1158,8,1,9,2000,5,0,20,79,135,241|0|0|0|0,63|0|0|0|0,901|0|0,9|0|0,21,0,45,0,0,0,0,0,0,0,0,0
1159,9,1,9,2000,5,0,20,85,140,241|0|0|0|0,63|0|0|0|0,901|0|0,9|0|0,21,0,50,0,0,0,0,0,0,0,0,0
1161,1,1,6,1800,5,756,0,138,120,241|0|0|0|0,63|0|0|0|0,1051|1141|0,10|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1162,2,1,6,1800,5,791,0,142,120,241|0|0|0|0,63|0|0|0|0,1051|1141|0,11|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1163,3,1,6,1800,5,826,0,146,120,241|0|0|0|0,63|0|0|0|0,1051|1141|0,12|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1164,4,1,6,1800,5,861,0,150,120,241|0|0|0|0,63|0|0|0|0,1051|1141|0,13|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1165,5,1,6,1800,5,896,0,154,120,241|0|0|0|0,63|0|0|0|0,1051|1141|0,14|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1166,6,1,6,1800,5,931,0,158,120,241|0|0|0|0,63|0|0|0|0,1051|1141|0,15|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1167,7,1,6,1800,5,966,0,162,120,241|0|0|0|0,63|0|0|0|0,1051|1141|0,16|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1168,8,1,6,1800,5,1001,0,166,120,241|0|0|0|0,63|0|0|0|0,1051|1141|0,17|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1169,9,1,6,1800,5,1036,0,170,120,241|0|0|0|0,63|0|0|0|0,1051|1141|0,18|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1171,1,1,7,1800,5,840,3,263,80,241|0|0|0|0,63|0|0|0|0,1096|1131|1161,1|5|9,0,0,0,0,0,0,0,0,0,0,1,1400
1172,2,1,7,1800,5,924,3,295,85,241|0|0|0|0,63|0|0|0|0,1096|1051|1161,2|15|9,0,0,0,0,0,0,0,0,0,0,1,1400
1173,3,1,7,1800,5,1016,3,327,90,241|0|0|0|0,63|0|0|0|0,1096|1051|1161,3|16|9,0,0,0,0,0,0,0,0,0,0,1,1500
1174,4,1,7,1800,5,1118,3,359,95,241|0|0|0|0,63|0|0|0|0,1096|1051|1161,4|17|9,0,0,0,0,0,0,0,0,0,0,1,1500
1175,5,1,7,1800,5,1230,3,391,100,241|0|0|0|0,63|0|0|0|0,1096|1051|1161,5|18|9,0,0,0,0,0,0,0,0,0,0,1,1500
1176,1,1,13,1000,5,0,10,176,100,241|242|0|0|0,42|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,100,0,0
1177,2,1,13,1000,5,0,10,187,100,241|242|0|0|0,42|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1178,3,1,13,1000,5,0,10,198,100,241|242|0|0|0,42|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1179,4,1,13,1000,5,0,10,209,100,241|242|0|0|0,42|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1180,5,1,13,1000,5,0,10,220,100,241|242|0|0|0,42|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1181,1,1,8,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1186,1,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,23,0,57,1,0,0,0,0,0,0,0
1187,2,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,24,0,57,2,0,0,0,0,0,0,0
1188,3,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,25,0,57,2,0,0,0,0,0,0,0
1189,4,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,26,0,57,3,0,0,0,0,0,0,0
1190,5,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,27,0,57,3,0,0,0,0,0,0,0
1191,6,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,28,0,57,4,0,0,0,0,0,0,0
1192,7,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,29,0,57,4,0,0,0,0,0,0,0
1193,8,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,30,0,57,5,0,0,0,0,0,0,0
1194,9,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,31,0,57,5,0,0,0,0,0,0,0
1195,10,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,32,0,57,6,0,0,0,0,0,0,0
1196,11,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,33,0,57,6,0,0,0,0,0,0,0
1197,12,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,34,0,57,7,0,0,0,0,0,0,0
1198,13,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,35,0,57,7,0,0,0,0,0,0,0
1199,14,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,36,0,57,8,0,0,0,0,0,0,0
1200,15,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,37,0,57,8,0,0,0,0,0,0,0
1201,16,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,38,0,57,9,0,0,0,0,0,0,0
1202,17,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,39,0,57,9,0,0,0,0,0,0,0
1203,18,1,15,0,0,0,0,0,0,242|0|0|0|0,64|0|0|0|0,931|0|0,18|0|0,114,40,0,57,10,0,0,0,0,0,0,0
1206,1,1,15,0,0,0,0,0,0,0|0|0|0|0,64|0|0|0|0,1186|0|0,1|0|0,62,5,0,0,0,0,0,0,0,0,0,0
1207,2,1,15,0,0,0,0,0,0,0|0|0|0|0,64|0|0|0|0,1186|0|0,6|0|0,62,10,0,0,0,0,0,0,0,0,0,0
1208,3,1,15,0,0,0,0,0,0,0|0|0|0|0,64|0|0|0|0,1186|0|0,12|0|0,62,15,0,0,0,0,0,0,0,0,0,0
1209,4,1,15,0,0,0,0,0,0,0|0|0|0|0,64|0|0|0|0,1186|0|0,18|0|0,62,20,0,0,0,0,0,0,0,0,0,0
1211,1,1,6,1700,5,550,0,90,120,242|0|0|0|0,64|0|0|0|0,1186|951|0,1|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1212,2,1,6,1700,5,570,0,92,120,242|0|0|0|0,64|0|0|0|0,1186|951|0,2|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1213,3,1,6,1700,5,590,0,94,120,242|0|0|0|0,64|0|0|0|0,1186|951|0,3|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1214,4,1,6,1700,5,610,0,96,120,242|0|0|0|0,64|0|0|0|0,1186|951|0,4|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1215,5,1,6,1700,5,630,0,98,120,242|0|0|0|0,64|0|0|0|0,1186|951|0,5|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1216,6,1,6,1700,5,650,0,100,120,242|0|0|0|0,64|0|0|0|0,1186|951|0,6|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1217,7,1,6,1700,5,670,0,102,120,242|0|0|0|0,64|0|0|0|0,1186|951|0,7|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1218,8,1,6,1700,5,690,0,104,120,242|0|0|0|0,64|0|0|0|0,1186|951|0,8|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1219,9,1,6,1700,5,710,0,106,120,242|0|0|0|0,64|0|0|0|0,1186|951|0,9|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1221,1,1,14,0,0,0,0,252,100,242|0|0|0|0,64|0|0|0|0,1206|971|0,2|5|0,0,0,0,0,0,0,0,0,0,0,0,0
1222,2,1,14,0,0,0,0,287,100,242|0|0|0|0,64|0|0|0|0,1206|971|0,2|5|0,0,0,0,0,0,0,0,0,0,0,0,0
1223,3,1,14,0,0,0,0,322,100,242|0|0|0|0,64|0|0|0|0,1206|971|0,2|5|0,0,0,0,0,0,0,0,0,0,0,0,0
1224,4,1,14,0,0,0,0,357,100,242|0|0|0|0,64|0|0|0|0,1206|971|0,2|5|0,0,0,0,0,0,0,0,0,0,0,0,0
1225,5,1,14,0,0,0,0,392,100,242|0|0|0|0,64|0|0|0|0,1206|971|0,2|5|0,0,0,0,0,0,0,0,0,0,0,0,0
1226,1,1,7,1600,5,550,2,135,100,242|0|0|0|0,64|0|0|0|0,1186|1211|961,10|9|9,0,0,0,0,0,0,0,0,0,0,1,200
1227,2,1,7,1600,5,575,2,138,100,242|0|0|0|0,64|0|0|0|0,1186|1211|961,11|9|9,0,0,0,0,0,0,0,0,0,0,1,200
1228,3,1,7,1600,5,600,2,141,100,242|0|0|0|0,64|0|0|0|0,1186|1211|961,12|9|9,0,0,0,0,0,0,0,0,0,0,1,200
1229,4,1,7,1600,5,625,2,144,100,242|0|0|0|0,64|0|0|0|0,1186|1211|961,13|9|9,0,0,0,0,0,0,0,0,0,0,1,200
1230,5,1,7,1600,5,650,2,147,100,242|0|0|0|0,64|0|0|0|0,1186|1211|961,14|9|9,0,0,0,0,0,0,0,0,0,0,1,200
1231,6,1,7,1600,5,675,2,150,100,242|0|0|0|0,64|0|0|0|0,1186|1211|961,15|9|9,0,0,0,0,0,0,0,0,0,0,1,200
1232,7,1,7,1600,5,700,2,153,100,242|0|0|0|0,64|0|0|0|0,1186|1211|961,16|9|9,0,0,0,0,0,0,0,0,0,0,1,200
1233,8,1,7,1600,5,725,2,156,100,242|0|0|0|0,64|0|0|0|0,1186|1211|961,17|9|9,0,0,0,0,0,0,0,0,0,0,1,200
1234,9,1,7,1600,5,750,2,159,100,242|0|0|0|0,64|0|0|0|0,1186|1211|961,18|9|9,0,0,0,0,0,0,0,0,0,0,1,200
1236,1,1,14,0,0,0,0,479,100,242|0|0|0|0,64|0|0|0|0,1206|1221|0,4|5|0,0,0,0,0,0,0,0,0,0,0,0,0
1237,2,1,14,0,0,0,0,506,100,242|0|0|0|0,64|0|0|0|0,1206|1221|0,4|5|0,0,0,0,0,0,0,0,0,0,0,0,0
1238,3,1,14,0,0,0,0,533,100,242|0|0|0|0,64|0|0|0|0,1206|1221|0,4|5|0,0,0,0,0,0,0,0,0,0,0,0,0
1239,4,1,14,0,0,0,0,560,100,242|0|0|0|0,64|0|0|0|0,1206|1221|0,4|5|0,0,0,0,0,0,0,0,0,0,0,0,0
1240,5,1,14,0,0,0,0,587,100,242|0|0|0|0,64|0|0|0|0,1206|1221|0,4|5|0,0,0,0,0,0,0,0,0,0,0,0,0
1241,1,1,11,1600,3,0,0,44,130,242|0|0|0|0,64|0|0|0|0,1186|981|0,1|5|0,16,1500,0,0,0,0,0,0,0,0,0,0
1242,2,1,11,1600,3,0,0,53,130,242|0|0|0|0,64|0|0|0|0,1186|981|0,3|5|0,16,1850,0,0,0,0,0,0,0,0,0,0
1243,3,1,11,1600,3,0,0,64,130,242|0|0|0|0,64|0|0|0|0,1186|981|0,5|5|0,16,2200,0,0,0,0,0,0,0,0,0,0
1244,4,1,11,1600,3,0,0,77,130,242|0|0|0|0,64|0|0|0|0,1186|981|0,7|5|0,16,2550,0,0,0,0,0,0,0,0,0,0
1245,5,1,11,1600,3,0,0,92,130,242|0|0|0|0,64|0|0|0|0,1186|981|0,9|5|0,16,2900,0,0,0,0,0,0,0,0,0,0
1246,1,1,9,1600,3,0,420,201,130,242|0|0|0|0,64|0|0|0|0,1186|926|0,1|5|0,24,0,10,0,0,0,0,0,0,0,0,0
1247,2,1,9,1600,3,0,450,229,130,242|0|0|0|0,64|0|0|0|0,1186|926|0,3|5|0,24,0,15,0,0,0,0,0,0,0,0,0
1248,3,1,9,1600,3,0,480,257,130,242|0|0|0|0,64|0|0|0|0,1186|926|0,5|5|0,24,0,20,0,0,0,0,0,0,0,0,0
1249,4,1,9,1600,3,0,510,285,130,242|0|0|0|0,64|0|0|0|0,1186|926|0,7|5|0,24,0,25,0,0,0,0,0,0,0,0,0
1250,5,1,9,1600,3,0,540,313,130,242|0|0|0|0,64|0|0|0|0,1186|926|0,9|5|0,24,0,30,0,0,0,0,0,0,0,0,0
1251,6,1,9,1600,3,0,570,341,130,242|0|0|0|0,64|0|0|0|0,1186|926|0,11|5|0,24,0,35,0,0,0,0,0,0,0,0,0
1252,7,1,9,1600,3,0,600,369,130,242|0|0|0|0,64|0|0|0|0,1186|926|0,13|5|0,24,0,40,0,0,0,0,0,0,0,0,0
1253,8,1,9,1600,3,0,630,397,130,242|0|0|0|0,64|0|0|0|0,1186|926|0,15|5|0,24,0,45,0,0,0,0,0,0,0,0,0
1254,9,1,9,1600,3,0,660,425,130,242|0|0|0|0,64|0|0|0|0,1186|926|0,17|5|0,24,0,50,0,0,0,0,0,0,0,0,0
1256,1,1,14,0,0,0,0,211,100,242|0|0|0|0,64|0|0|0|0,1206|1021|0,1|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1257,2,1,14,0,0,0,0,284,100,242|0|0|0|0,64|0|0|0|0,1206|1021|0,1|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1258,3,1,14,0,0,0,0,366,100,242|0|0|0|0,64|0|0|0|0,1206|1021|0,1|9|0,0,0,0,0,0,0,0,0,0,0,0,0
1261,1,1,14,0,0,0,0,306,100,242|0|0|0|0,64|0|0|0|0,1256|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1262,2,1,14,0,0,0,0,394,100,242|0|0|0|0,64|0|0|0|0,1256|0|0,2|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1263,3,1,14,0,0,0,0,492,100,242|0|0|0|0,64|0|0|0|0,1256|0|0,3|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1266,1,1,9,1600,3,0,420,201,130,242|0|0|0|0,64|0|0|0|0,1186|986|0,2|9|0,18,0,30,0,0,0,0,0,0,0,0,0
1267,2,1,9,1600,3,0,480,245,130,242|0|0|0|0,64|0|0|0|0,1186|986|0,6|9|0,18,0,35,0,0,0,0,0,0,0,0,0
1268,3,1,9,1600,3,0,540,289,130,242|0|0|0|0,64|0|0|0|0,1186|986|0,10|9|0,18,0,40,0,0,0,0,0,0,0,0,0
1269,4,1,9,1600,3,0,600,333,130,242|0|0|0|0,64|0|0|0|0,1186|986|0,14|9|0,18,0,45,0,0,0,0,0,0,0,0,0
1270,5,1,9,1600,3,0,660,377,130,242|0|0|0|0,64|0|0|0|0,1186|986|0,18|9|0,18,0,50,0,0,0,0,0,0,0,0,0
1271,1,1,9,1600,3,0,420,201,130,242|0|0|0|0,64|0|0|0|0,1186|996|0,2|9|0,22,0,30,0,0,0,0,0,0,0,0,0
1272,2,1,9,1600,3,0,480,245,130,242|0|0|0|0,64|0|0|0|0,1186|996|0,6|9|0,22,0,35,0,0,0,0,0,0,0,0,0
1273,3,1,9,1600,3,0,540,289,130,242|0|0|0|0,64|0|0|0|0,1186|996|0,10|9|0,22,0,40,0,0,0,0,0,0,0,0,0
1274,4,1,9,1600,3,0,600,333,130,242|0|0|0|0,64|0|0|0|0,1186|996|0,14|9|0,22,0,45,0,0,0,0,0,0,0,0,0
1275,5,1,9,1600,3,0,660,377,130,242|0|0|0|0,64|0|0|0|0,1186|996|0,18|9|0,22,0,50,0,0,0,0,0,0,0,0,0
1276,1,1,9,1600,3,0,420,201,130,242|0|0|0|0,64|0|0|0|0,1186|1011|0,1|9|0,26,0,9,0,0,0,0,0,0,0,0,0
1277,2,1,9,1600,3,0,450,227,130,242|0|0|0|0,64|0|0|0|0,1186|1011|0,3|9|0,26,0,12,0,0,0,0,0,0,0,0,0
1278,3,1,9,1600,3,0,480,253,130,242|0|0|0|0,64|0|0|0|0,1186|1011|0,5|9|0,26,0,15,0,0,0,0,0,0,0,0,0
1279,4,1,9,1600,3,0,510,279,130,242|0|0|0|0,64|0|0|0|0,1186|1011|0,7|9|0,26,0,18,0,0,0,0,0,0,0,0,0
1280,5,1,9,1600,3,0,540,305,130,242|0|0|0|0,64|0|0|0|0,1186|1011|0,9|9|0,26,0,21,0,0,0,0,0,0,0,0,0
1281,6,1,9,1600,3,0,570,331,130,242|0|0|0|0,64|0|0|0|0,1186|1011|0,11|9|0,26,0,24,0,0,0,0,0,0,0,0,0
1282,7,1,9,1600,3,0,600,357,130,242|0|0|0|0,64|0|0|0|0,1186|1011|0,13|9|0,26,0,27,0,0,0,0,0,0,0,0,0
1283,8,1,9,1600,3,0,630,383,130,242|0|0|0|0,64|0|0|0|0,1186|1011|0,15|9|0,26,0,30,0,0,0,0,0,0,0,0,0
1284,9,1,9,1600,3,0,660,409,130,242|0|0|0|0,64|0|0|0|0,1186|1011|0,17|9|0,26,0,33,0,0,0,0,0,0,0,0,0
1286,1,1,9,1600,3,20,420,201,130,242|0|0|0|0,64|0|0|0|0,1266|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1287,2,1,9,1600,3,22,450,227,130,242|0|0|0|0,64|0|0|0|0,1266|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1288,3,1,9,1600,3,24,480,253,130,242|0|0|0|0,64|0|0|0|0,1266|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1289,4,1,9,1600,3,26,510,279,130,242|0|0|0|0,64|0|0|0|0,1266|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1290,5,1,9,1600,3,28,540,305,130,242|0|0|0|0,64|0|0|0|0,1266|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1291,6,1,9,1600,3,30,570,331,130,242|0|0|0|0,64|0|0|0|0,1266|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1292,7,1,9,1600,3,32,600,357,130,242|0|0|0|0,64|0|0|0|0,1266|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1293,8,1,9,1600,3,34,630,383,130,242|0|0|0|0,64|0|0|0|0,1266|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
1294,9,1,9,1600,3,36,660,409,130,242|0|0|0|0,64|0|0|0|0,1266|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
