id,life,walkspeed,runspeed,drivespeed,weapon,subweapon,level,hp,attackpower,hitrate,defense,magicdefense,dodge,attackspeed,AI,exp,dropid,money,item,tab1,tab2,tab3,specialtab,attackdistance,aggresive,shp
1705,0,200,450,300,1112,0,200,747,2465,478,958,745,112,110,3,6028,0,0,100,0,0,0,0,220,11,0
1706,0,200,450,300,0,0,200,747,2465,478,958,745,112,110,3,6028,0,0,100,0,0,0,0,220,11,580
1707,0,200,450,300,1106,0,200,747,2465,478,958,745,112,110,3,6028,0,0,100,0,0,0,0,220,11,0
1708,0,200,450,300,1107,0,200,747,2465,478,958,745,112,110,3,6028,0,0,100,0,0,0,0,220,11,0
1711,0,200,450,120,0,0,201,78,2181,418,742,577,283,90,443,832,691,0,60,0,0,0,0,120,1,0
1712,0,200,450,150,0,0,202,78,2193,421,747,581,228,90,444,836,692,0,60,0,0,0,0,90,1,0
1713,0,200,450,100,0,0,203,78,2206,423,827,585,378,90,445,869,693,0,60,0,0,0,0,120,3,0
1714,0,200,450,100,1143,0,204,79,2218,425,832,589,380,90,446,873,694,0,60,0,0,0,0,100,3,0
1715,0,200,450,150,1147,0,205,79,2230,449,914,445,197,90,447,863,695,0,60,0,0,0,0,180,2,0
1716,0,200,450,150,1143,0,206,79,2242,430,843,627,233,90,448,896,696,0,60,0,0,0,0,180,4,0
1717,0,200,450,150,1144,0,207,79,2254,433,849,631,235,90,449,900,697,0,60,0,0,0,0,180,4,0
1718,0,200,450,150,1145,0,208,79,2267,478,855,665,236,90,450,976,698,0,60,0,0,0,0,250,8,0
1719,0,200,450,250,0,0,250,675,3880,619,1297,1017,178,90,451,7532,699,0,100,0,0,0,0,300,11,0
1720,0,200,450,100,439,0,200,1,1022,454,770,573,337,100,452,0,0,0,60,0,0,0,0,200,1,0
1721,0,200,450,180,1148,0,205,59,2138,471,686,533,232,90,453,892,700,0,60,0,0,0,0,2800,6,0
1751,0,0,0,115,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,0,0,0,0,200,999,0
1752,0,0,0,110,0,0,10,100,100,100,100,100,100,100,0,0,72,0,11,571,572,573,574,200,999,0
2047,0,450,750,60,0,0,250,10000,1,1,1,1,1,100,2047,0,0,0,100,50,0,0,0,250,11,0
3001,0,180,266,100,0,0,100,50,10,10,9999,1,1,100,486,0,0,0,60,0,0,0,0,10,1,0
3002,0,180,266,100,0,0,100,50,10,10,9999,1,1,100,487,0,0,0,60,0,0,0,0,10,1,0
3500,0,220,314,100,1074,0,44,28,343,119,126,83,68,100,484,0,230,0,60,0,0,0,0,1200,1,180
3501,0,220,490,60,1150,0,38,27,309,109,109,70,60,100,315,0,0,0,0,0,0,0,0,100,1,180
3502,0,220,490,130,308,0,40,27,419,112,74,111,51,90,316,0,0,0,0,0,0,0,0,350,7,220
